trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
T5TOR0111,477.0,477.0,24,10,0
T5TOR0211,477.0,477.0,24,10,0
T5TOR0511,477.0,477.0,24,10,0
T5TOR1411,477.0,477.0,24,10,0
T5TOR1711,477.0,477.0,24,10,0
T5TOR1811,477.0,477.0,24,10,0
T5ANA0110,479.0,479.0,24,4,0
T5ANA0210,479.0,479.0,24,4,0
T5ANA0510,479.0,479.0,24,4,0
T5ANA1410,479.0,479.0,24,4,0
T5ANA1710,479.0,479.0,24,4,0
T5ANA1810,479.0,479.0,24,4,0
T6TOR016,484.0,484.0,24,8,0
T6TOR026,484.0,484.0,24,8,0
T6TOR056,484.0,484.0,24,8,0
T6TOR146,484.0,484.0,24,8,0
T6TOR176,484.0,484.0,24,7,0
T6TOR186,484.0,484.0,24,7,0
T5ANA037,485.0,485.0,24,4,0
T5ANA047,485.0,485.0,24,4,0
T5ANA067,485.0,485.0,24,4,0
T5ANA157,485.0,485.0,24,4,0
T5ANA167,485.0,485.0,24,4,0
T5ANA197,485.0,485.0,24,4,0
T6TOR033,485.0,485.0,24,8,0
T6TOR043,485.0,485.0,24,8,0
T6TOR063,485.0,485.0,24,8,0
T6TOR153,485.0,485.0,24,8,0
T6TOR163,485.0,485.0,24,8,0
T6TOR193,485.0,485.0,24,7,0
T5ANA0111,487.0,487.0,24,4,0
T5ANA0211,487.0,487.0,24,4,0
T5ANA0511,487.0,487.0,24,4,0
T5ANA1411,487.0,487.0,24,4,0
T5ANA1711,487.0,487.0,24,4,0
T5ANA1811,487.0,487.0,24,4,0
T5TOR0112,493.0,493.0,24,10,0
T5TOR0212,493.0,493.0,24,10,0
T5TOR0512,493.0,493.0,24,10,0
T5TOR1412,493.0,493.0,24,10,0
T5TOR1712,493.0,493.0,24,10,0
T5TOR1812,493.0,493.0,24,10,0
T6ANA016,495.0,495.0,24,4,0
T6ANA026,495.0,495.0,24,4,0
T6ANA056,495.0,495.0,24,4,0
T6ANA146,495.0,495.0,24,4,0
T6ANA176,495.0,495.0,24,4,0
T6ANA186,495.0,495.0,24,4,0
T5TOR037,497.0,497.0,24,10,0
T5TOR047,497.0,497.0,24,10,0
T5TOR067,497.0,497.0,24,10,0
T5TOR157,497.0,497.0,24,10,0
T5TOR167,497.0,497.0,24,10,0
T5TOR197,497.0,497.0,24,10,0
T5TOR0113,501.0,501.0,24,10,0
T5TOR0213,501.0,501.0,24,10,0
T5TOR0513,501.0,501.0,24,10,0
T5TOR1413,501.0,501.0,24,10,0
T5TOR1713,501.0,501.0,24,10,0
T5TOR1813,501.0,501.0,24,10,0
T5ANA0112,503.0,503.0,24,4,0
T5ANA0212,503.0,503.0,24,4,0
T5ANA0512,503.0,503.0,24,4,0
T5ANA1412,503.0,503.0,24,4,0
T5ANA1712,503.0,503.0,24,4,0
T5ANA1812,503.0,503.0,24,4,0
T6ANA033,506.0,506.0,24,4,0
T6ANA043,506.0,506.0,24,4,0
T6ANA063,506.0,506.0,24,4,0
T6ANA153,506.0,506.0,24,4,0
T6ANA163,506.0,506.0,24,4,0
T6ANA193,506.0,506.0,24,4,0
T6TOR017,508.0,508.0,24,8,0
T6TOR027,508.0,508.0,24,8,0
T6TOR057,508.0,508.0,24,8,0
T6TOR147,508.0,508.0,24,8,0
T6TOR177,508.0,508.0,24,7,0
T6TOR187,508.0,508.0,24,7,0
T5ANA0113,511.0,511.0,24,4,0
T5ANA0213,511.0,511.0,24,4,0
T5ANA0513,511.0,511.0,24,4,0
T5ANA1413,511.0,511.0,24,4,0
T5ANA1713,511.0,511.0,24,4,0
T5ANA1813,511.0,511.0,24,4,0
T6TOR034,514.0,514.0,24,8,0
T6TOR044,514.0,514.0,24,8,0
T6TOR064,514.0,514.0,24,8,0
T6TOR154,514.0,514.0,24,8,0
T6TOR164,514.0,514.0,24,8,0
T6TOR194,514.0,514.0,24,7,0
T5ANA038,516.0,516.0,24,4,0
T5ANA048,516.0,516.0,24,4,0
T5ANA068,516.0,516.0,24,4,0
T5ANA158,516.0,516.0,24,4,0
T5ANA168,516.0,516.0,24,4,0
T5ANA198,516.0,516.0,24,4,0
T5TOR0114,517.0,517.0,24,10,0
T5TOR0214,517.0,517.0,24,10,0
T5TOR0514,517.0,517.0,24,10,0
T5TOR1414,517.0,517.0,24,10,0
T5TOR1714,517.0,517.0,24,10,0
T5TOR1814,517.0,517.0,24,10,0
T6ANA017,519.0,519.0,24,4,0
T6ANA027,519.0,519.0,24,4,0
T6ANA057,519.0,519.0,24,4,0
T6ANA147,519.0,519.0,24,4,0
T6ANA177,519.0,519.0,24,4,0
T6ANA187,519.0,519.0,24,4,0
T5TOR0115,525.0,525.0,24,10,0
T5TOR0215,525.0,525.0,24,10,0
T5TOR0515,525.0,525.0,24,10,0
T5TOR1415,525.0,525.0,24,10,0
T5TOR1715,525.0,525.0,24,10,0
T5TOR1815,525.0,525.0,24,10,0
T5TOR038,526.0,526.0,24,10,0
T5TOR048,526.0,526.0,24,10,0
T5TOR068,526.0,526.0,24,10,0
T5TOR158,526.0,526.0,24,10,0
T5TOR168,526.0,526.0,24,10,0
T5TOR198,526.0,526.0,24,10,0
T5ANA0114,527.0,527.0,24,4,0
T5ANA0214,527.0,527.0,24,4,0
T5ANA0514,527.0,527.0,24,4,0
T5ANA1414,527.0,527.0,24,4,0
T5ANA1714,527.0,527.0,24,4,0
T5ANA1814,527.0,527.0,24,4,0
T6TOR018,532.0,532.0,24,8,0
T6TOR028,532.0,532.0,24,8,0
T6TOR058,532.0,532.0,24,8,0
T6TOR148,532.0,532.0,24,8,0
T6TOR178,532.0,532.0,24,7,0
T6TOR188,532.0,532.0,24,7,0
T5ANA0115,535.0,535.0,24,4,0
T5ANA0215,535.0,535.0,24,4,0
T5ANA0515,535.0,535.0,24,4,0
T5ANA1415,535.0,535.0,24,4,0
T5ANA1715,535.0,535.0,24,4,0
T5ANA1815,535.0,535.0,24,4,0
T6ANA034,535.0,535.0,24,4,0
T6ANA044,535.0,535.0,24,4,0
T6ANA064,535.0,535.0,24,4,0
T6ANA154,535.0,535.0,24,4,0
T6ANA164,535.0,535.0,24,4,0
T6ANA194,535.0,535.0,24,4,0
T5TOR0116,541.0,541.0,24,10,0
T5TOR0216,541.0,541.0,24,10,0
T5TOR0516,541.0,541.0,24,10,0
T5TOR1416,541.0,541.0,24,10,0
T5TOR1716,541.0,541.0,24,10,0
T5TOR1816,541.0,541.0,24,10,0
T6ANA018,543.0,543.0,24,4,0
T6ANA028,543.0,543.0,24,4,0
T6ANA058,543.0,543.0,24,4,0
T6ANA148,543.0,543.0,24,4,0
T6ANA178,543.0,543.0,24,4,0
T6ANA188,543.0,543.0,24,4,0
T6TOR035,545.0,545.0,24,8,0
T6TOR045,545.0,545.0,24,8,0
T6TOR065,545.0,545.0,24,8,0
T6TOR155,545.0,545.0,24,8,0
T6TOR165,545.0,545.0,24,8,0
T6TOR195,545.0,545.0,24,7,0
T5ANA039,546.0,546.0,24,4,0
T5ANA049,546.0,546.0,24,4,0
T5ANA069,546.0,546.0,24,4,0
T5ANA159,546.0,546.0,24,4,0
T5ANA169,546.0,546.0,24,4,0
T5ANA199,546.0,546.0,24,4,0
T5TOR0117,549.0,549.0,24,10,0
T5TOR0217,549.0,549.0,24,10,0
T5TOR0517,549.0,549.0,24,10,0
T5TOR1417,549.0,549.0,24,10,0
T5TOR1717,549.0,549.0,24,10,0
T5TOR1817,549.0,549.0,24,10,0
T5ANA0116,551.0,551.0,24,4,0
T5ANA0216,551.0,551.0,24,4,0
T5ANA0516,551.0,551.0,24,4,0
T5ANA1416,551.0,551.0,24,4,0
T5ANA1716,551.0,551.0,24,4,0
T5ANA1816,551.0,551.0,24,4,0
T5TOR039,556.0,556.0,24,10,0
T5TOR049,556.0,556.0,24,10,0
T5TOR069,556.0,556.0,24,10,0
T5TOR159,556.0,556.0,24,10,0
T5TOR169,556.0,556.0,24,10,0
T5TOR199,556.0,556.0,24,10,0
T6TOR019,556.0,556.0,24,8,0
T6TOR029,556.0,556.0,24,8,0
T6TOR059,556.0,556.0,24,8,0
T6TOR149,556.0,556.0,24,8,0
T6TOR179,556.0,556.0,24,7,0
T6TOR189,556.0,556.0,24,7,0
T5ANA0117,559.0,559.0,24,4,0
T5ANA0217,559.0,559.0,24,4,0
T5ANA0517,559.0,559.0,24,4,0
T5ANA1417,559.0,559.0,24,4,0
T5ANA1717,559.0,559.0,24,4,0
T5ANA1817,559.0,559.0,24,4,0
T5TOR0118,565.0,565.0,24,10,0
T5TOR0218,565.0,565.0,24,10,0
T5TOR0518,565.0,565.0,24,10,0
T5TOR1418,565.0,565.0,24,10,0
T5TOR1718,565.0,565.0,24,10,0
T5TOR1818,565.0,565.0,24,10,0
T6ANA035,565.0,565.0,24,4,0
T6ANA045,565.0,565.0,24,4,0
T6ANA065,565.0,565.0,24,4,0
T6ANA155,565.0,565.0,24,4,0
T6ANA165,565.0,565.0,24,4,0
T6ANA195,565.0,565.0,24,4,0
T6ANA019,567.0,567.0,24,4,0
T6ANA029,567.0,567.0,24,4,0
T6ANA059,567.0,567.0,24,4,0
T6ANA149,567.0,567.0,24,4,0
T6ANA179,567.0,567.0,24,4,0
T6ANA189,567.0,567.0,24,4,0
T5TOR0119,573.0,573.0,24,10,0
T5TOR0219,573.0,573.0,24,10,0
T5TOR0519,573.0,573.0,24,10,0
T5TOR1419,573.0,573.0,24,10,0
T5TOR1719,573.0,573.0,24,10,0
T5TOR1819,573.0,573.0,24,10,0
T5ANA0118,575.0,575.0,24,4,0
T5ANA0218,575.0,575.0,24,4,0
T5ANA0310,575.0,575.0,24,4,0
T5ANA0410,575.0,575.0,24,4,0
T5ANA0518,575.0,575.0,24,4,0
T5ANA0610,575.0,575.0,24,4,0
T5ANA1418,575.0,575.0,24,4,0
T5ANA1510,575.0,575.0,24,4,0
T5ANA1610,575.0,575.0,24,4,0
T5ANA1718,575.0,575.0,24,4,0
T5ANA1818,575.0,575.0,24,4,0
T5ANA1910,575.0,575.0,24,4,0
T6TOR036,576.0,576.0,24,8,0
T6TOR046,576.0,576.0,24,8,0
T6TOR066,576.0,576.0,24,8,0
T6TOR156,576.0,576.0,24,8,0
T6TOR166,576.0,576.0,24,8,0
T6TOR196,576.0,576.0,24,7,0
T6TOR0110,580.0,580.0,24,8,0
T6TOR0210,580.0,580.0,24,8,0
T6TOR0510,580.0,580.0,24,8,0
T6TOR1410,580.0,580.0,24,8,0
T6TOR1710,580.0,580.0,24,7,0
T6TOR1810,580.0,580.0,24,7,0
T5ANA0119,583.0,583.0,24,4,0
T5ANA0219,583.0,583.0,24,4,0
T5ANA0519,583.0,583.0,24,4,0
T5ANA1419,583.0,583.0,24,4,0
T5ANA1719,583.0,583.0,24,4,0
T5ANA1819,583.0,583.0,24,4,0
T5TOR0310,583.0,583.0,24,10,0
T5TOR0410,583.0,583.0,24,10,0
T5TOR0610,583.0,583.0,24,10,0
T5TOR1510,583.0,583.0,24,10,0
T5TOR1610,583.0,583.0,24,10,0
T5TOR1910,583.0,583.0,24,10,0
T5TOR0120,590.0,590.0,24,10,0
T5TOR0220,590.0,590.0,24,10,0
T5TOR0520,590.0,590.0,24,10,0
T5TOR1420,590.0,590.0,24,10,0
T5TOR1720,590.0,590.0,24,10,0
T5TOR1820,590.0,590.0,24,10,0
T5ANA0120,591.0,591.0,24,4,0
T5ANA0220,591.0,591.0,24,4,0
T5ANA0520,591.0,591.0,24,4,0
T5ANA1420,591.0,591.0,24,4,0
T5ANA1720,591.0,591.0,24,4,0
T5ANA1820,591.0,591.0,24,4,0
T6ANA036,594.0,594.0,24,4,0
T6ANA046,594.0,594.0,24,4,0
T6ANA066,594.0,594.0,24,4,0
T6ANA156,594.0,594.0,24,4,0
T6ANA166,594.0,594.0,24,4,0
T6ANA196,594.0,594.0,24,4,0
T6TOR037,596.0,596.0,24,8,0
T6TOR047,596.0,596.0,24,8,0
T6TOR067,596.0,596.0,24,8,0
T6TOR157,596.0,596.0,24,8,0
T6TOR167,596.0,596.0,24,8,0
T6TOR197,596.0,596.0,24,7,0
T5TOR0121,598.0,598.0,24,10,0
T5TOR0221,598.0,598.0,24,10,0
T5TOR0521,598.0,598.0,24,10,0
T5TOR1421,598.0,598.0,24,10,0
T5TOR1721,598.0,598.0,24,10,0
T5TOR1821,598.0,598.0,24,10,0
T6ANA0110,599.0,599.0,24,4,0
T6ANA0210,599.0,599.0,24,4,0
T6ANA0510,599.0,599.0,24,4,0
T6ANA1410,599.0,599.0,24,4,0
T6ANA1710,599.0,599.0,24,4,0
T6ANA1810,599.0,599.0,24,4,0
T5ANA0311,605.0,605.0,24,4,0
T5ANA0411,605.0,605.0,24,4,0
T5ANA0611,605.0,605.0,24,4,0
T5ANA1511,605.0,605.0,24,4,0
T5ANA1611,605.0,605.0,24,4,0
T5ANA1911,605.0,605.0,24,4,0
T6TOR0111,605.0,605.0,24,8,0
T6TOR0211,605.0,605.0,24,8,0
T6TOR0511,605.0,605.0,24,8,0
T6TOR1411,605.0,605.0,24,8,0
T6TOR1711,605.0,605.0,24,7,0
T6TOR1811,605.0,605.0,24,7,0
T5ANA0121,607.0,607.0,24,4,0
T5ANA0221,607.0,607.0,24,4,0
T5ANA0521,607.0,607.0,24,4,0
T5ANA1421,607.0,607.0,24,4,0
T5ANA1721,607.0,607.0,24,4,0
T5ANA1821,607.0,607.0,24,4,0
T5TOR0311,612.0,612.0,24,10,0
T5TOR0411,612.0,612.0,24,10,0
T5TOR0611,612.0,612.0,24,10,0
T5TOR1511,612.0,612.0,24,10,0
T5TOR1611,612.0,612.0,24,10,0
T5TOR1911,612.0,612.0,24,10,0
T6ANA037,613.0,613.0,24,4,0
T6ANA047,613.0,613.0,24,4,0
T6ANA067,613.0,613.0,24,4,0
T6ANA157,613.0,613.0,24,4,0
T6ANA167,613.0,613.0,24,4,0
T6ANA197,613.0,613.0,24,4,0
T5TOR0122,614.0,614.0,24,10,0
T5TOR0222,614.0,614.0,24,10,0
T5TOR0522,614.0,614.0,24,10,0
T5TOR1422,614.0,614.0,24,10,0
T5TOR1722,614.0,614.0,24,10,0
T5TOR1822,614.0,614.0,24,10,0
T5ANA0122,615.0,615.0,24,4,0
T5ANA0222,615.0,615.0,24,4,0
T5ANA0522,615.0,615.0,24,4,0
T5ANA1422,615.0,615.0,24,4,0
T5ANA1722,615.0,615.0,24,4,0
T5ANA1822,615.0,615.0,24,4,0
T6ANA0111,624.0,624.0,24,4,0
T6ANA0211,624.0,624.0,24,4,0
T6ANA0511,624.0,624.0,24,4,0
T6ANA1411,624.0,624.0,24,4,0
T6ANA1711,624.0,624.0,24,4,0
T6ANA1811,624.0,624.0,24,4,0
T6TOR038,626.0,626.0,24,8,0
T6TOR048,626.0,626.0,24,8,0
T6TOR068,626.0,626.0,24,8,0
T6TOR158,626.0,626.0,24,8,0
T6TOR168,626.0,626.0,24,8,0
T6TOR198,626.0,626.0,24,7,0
T5ANA0312,629.0,629.0,24,4,0
T5ANA0412,629.0,629.0,24,4,0
T5ANA0612,629.0,629.0,24,4,0
T5ANA1512,629.0,629.0,24,4,0
T5ANA1612,629.0,629.0,24,4,0
T5ANA1912,629.0,629.0,24,4,0
T5TOR0123,630.0,630.0,24,10,0
T5TOR0223,630.0,630.0,24,10,0
T5TOR0523,630.0,630.0,24,10,0
T5TOR1423,630.0,630.0,24,10,0
T5TOR1723,630.0,630.0,24,10,0
T5TOR1823,630.0,630.0,24,10,0
T5ANA0123,631.0,631.0,24,4,0
T5ANA0223,631.0,631.0,24,4,0
T5ANA0523,631.0,631.0,24,4,0
T5ANA1423,631.0,631.0,24,4,0
T5ANA1723,631.0,631.0,24,4,0
T5ANA1823,631.0,631.0,24,4,0
T6TOR0112,637.0,637.0,24,8,0
T6TOR0212,637.0,637.0,24,8,0
T6TOR0512,637.0,637.0,24,8,0
T6TOR1412,637.0,637.0,24,8,0
T6TOR1712,637.0,637.0,24,7,0
T6TOR1812,637.0,637.0,24,7,0
T5TOR0312,643.0,643.0,24,10,0
T5TOR0412,643.0,643.0,24,10,0
T5TOR0612,643.0,643.0,24,10,0
T5TOR1512,643.0,643.0,24,10,0
T5TOR1612,643.0,643.0,24,10,0
T5TOR1912,643.0,643.0,24,10,0
T6ANA038,644.0,644.0,24,4,0
T6ANA048,644.0,644.0,24,4,0
T6ANA068,644.0,644.0,24,4,0
T6ANA158,644.0,644.0,24,4,0
T6ANA168,644.0,644.0,24,4,0
T6ANA198,644.0,644.0,24,4,0
T5TOR0124,646.0,646.0,24,10,0
T5TOR0224,646.0,646.0,24,10,0
T5TOR0524,646.0,646.0,24,10,0
T5TOR1424,646.0,646.0,24,10,0
T5TOR1724,646.0,646.0,24,10,0
T5TOR1824,646.0,646.0,24,10,0
T5ANA0124,647.0,647.0,24,4,0
T5ANA0224,647.0,647.0,24,4,0
T5ANA0524,647.0,647.0,24,4,0
T5ANA1424,647.0,647.0,24,4,0
T5ANA1724,647.0,647.0,24,4,0
T5ANA1824,647.0,647.0,24,4,0
T6ANA0112,656.0,656.0,24,4,0
T6ANA0212,656.0,656.0,24,4,0
T6ANA0512,656.0,656.0,24,4,0
T6ANA1412,656.0,656.0,24,4,0
T6ANA1712,656.0,656.0,24,4,0
T6ANA1812,656.0,656.0,24,4,0
T6TOR039,658.0,658.0,24,8,0
T6TOR049,658.0,658.0,24,8,0
T6TOR069,658.0,658.0,24,8,0
T6TOR159,658.0,658.0,24,8,0
T6TOR169,658.0,658.0,24,8,0
T6TOR199,658.0,658.0,24,7,0
T5ANA0313,660.0,660.0,24,4,0
T5ANA0413,660.0,660.0,24,4,0
T5ANA0613,660.0,660.0,24,4,0
T5ANA1513,660.0,660.0,24,4,0
T5ANA1613,660.0,660.0,24,4,0
T5ANA1913,660.0,660.0,24,4,0
T5TOR0125,661.0,661.0,24,10,0
T5TOR0225,661.0,661.0,24,10,0
T5TOR0525,661.0,661.0,24,10,0
T5TOR1425,661.0,661.0,24,10,0
T5TOR1725,661.0,661.0,24,10,0
T5TOR1825,661.0,661.0,24,10,0
T5ANA0125,663.0,663.0,24,4,0
T5ANA0225,663.0,663.0,24,4,0
T5ANA0525,663.0,663.0,24,4,0
T5ANA1425,663.0,663.0,24,4,0
T5ANA1725,663.0,663.0,24,4,0
T5ANA1825,663.0,663.0,24,4,0
T5TOR0313,667.0,667.0,24,10,0
T5TOR0413,667.0,667.0,24,10,0
T5TOR0613,667.0,667.0,24,10,0
T5TOR1513,667.0,667.0,24,10,0
T5TOR1613,667.0,667.0,24,10,0
T5TOR1913,667.0,667.0,24,10,0
T6TOR0113,669.0,669.0,24,8,0
T6TOR0213,669.0,669.0,24,8,0
T6TOR0513,669.0,669.0,24,8,0
T6TOR1413,669.0,669.0,24,8,0
T6TOR1713,669.0,669.0,24,7,0
T6TOR1813,669.0,669.0,24,7,0
T6ANA039,676.0,676.0,24,4,0
T6ANA049,676.0,676.0,24,4,0
T6ANA069,676.0,676.0,24,4,0
T6ANA159,676.0,676.0,24,4,0
T6ANA169,676.0,676.0,24,4,0
T6ANA199,676.0,676.0,24,4,0
T6TOR0310,677.0,677.0,24,8,0
T6TOR0410,677.0,677.0,24,8,0
T6TOR0610,677.0,677.0,24,8,0
T6TOR1510,677.0,677.0,24,8,0
T6TOR1610,677.0,677.0,24,8,0
T6TOR1910,677.0,677.0,24,7,0
T5ANA0126,679.0,679.0,24,4,0
T5ANA0226,679.0,679.0,24,4,0
T5ANA0526,679.0,679.0,24,4,0
T5ANA1426,679.0,679.0,24,4,0
T5ANA1726,679.0,679.0,24,4,0
T5ANA1826,679.0,679.0,24,4,0
T5TOR0126,686.0,686.0,24,10,0
T5TOR0226,686.0,686.0,24,10,0
T5TOR0526,686.0,686.0,24,10,0
T5TOR1426,686.0,686.0,24,10,0
T5TOR1726,686.0,686.0,24,10,0
T5TOR1826,686.0,686.0,24,10,0
T5ANA0314,687.0,687.0,24,4,0
T5ANA0414,687.0,687.0,24,4,0
T5ANA0614,687.0,687.0,24,4,0
T5ANA1514,687.0,687.0,24,4,0
T5ANA1614,687.0,687.0,24,4,0
T5ANA1914,687.0,687.0,24,4,0
T6ANA0113,688.0,688.0,24,4,0
T6ANA0213,688.0,688.0,24,4,0
T6ANA0513,688.0,688.0,24,4,0
T6ANA1413,688.0,688.0,24,4,0
T6ANA1713,688.0,688.0,24,4,0
T6ANA1813,688.0,688.0,24,4,0
T5TOR0314,697.0,697.0,24,10,0
T5TOR0414,697.0,697.0,24,10,0
T5TOR0614,697.0,697.0,24,10,0
T5TOR1514,697.0,697.0,24,10,0
T5TOR1614,697.0,697.0,24,10,0
T5TOR1914,697.0,697.0,24,10,0
T6ANA0310,698.0,698.0,24,4,0
T6ANA0410,698.0,698.0,24,4,0
T6ANA0610,698.0,698.0,24,4,0
T6ANA1510,698.0,698.0,24,4,0
T6ANA1610,698.0,698.0,24,4,0
T6ANA1910,698.0,698.0,24,4,0
T6TOR0114,700.0,700.0,24,8,0
T6TOR0214,700.0,700.0,24,8,0
T6TOR0514,700.0,700.0,24,8,0
T6TOR1414,700.0,700.0,24,8,0
T6TOR1714,700.0,700.0,24,7,0
T6TOR1814,700.0,700.0,24,7,0
T5ANA0127,703.0,703.0,24,4,0
T5ANA0227,703.0,703.0,24,4,0
T5ANA0527,703.0,703.0,24,4,0
T5ANA1427,703.0,703.0,24,4,0
T5ANA1727,703.0,703.0,24,4,0
T5ANA1827,703.0,703.0,24,4,0
T6TOR0311,707.0,707.0,24,8,0
T6TOR0411,707.0,707.0,24,8,0
T6TOR0611,707.0,707.0,24,8,0
T6TOR1511,707.0,707.0,24,8,0
T6TOR1611,707.0,707.0,24,8,0
T6TOR1911,707.0,707.0,24,7,0
T5TOR0127,710.0,710.0,24,10,0
T5TOR0227,710.0,710.0,24,10,0
T5TOR0527,710.0,710.0,24,10,0
T5TOR1427,710.0,710.0,24,10,0
T5TOR1727,710.0,710.0,24,10,0
T5TOR1827,710.0,710.0,24,10,0
T5ANA0315,717.0,717.0,24,4,0
T5ANA0415,717.0,717.0,24,4,0
T5ANA0615,717.0,717.0,24,4,0
T5ANA1515,717.0,717.0,24,4,0
T5ANA1615,717.0,717.0,24,4,0
T5ANA1915,717.0,717.0,24,4,0
T6ANA0114,720.0,720.0,24,4,0
T6ANA0214,720.0,720.0,24,4,0
T6ANA0514,720.0,720.0,24,4,0
T6ANA1414,720.0,720.0,24,4,0
T6ANA1714,720.0,720.0,24,4,0
T6ANA1814,720.0,720.0,24,4,0
T5TOR0128,725.0,725.0,24,10,0
T5TOR0228,725.0,725.0,24,10,0
T5TOR0528,725.0,725.0,24,10,0
T5TOR1428,725.0,725.0,24,10,0
T5TOR1728,725.0,725.0,24,10,0
T5TOR1828,725.0,725.0,24,10,0
T5TOR0315,726.0,726.0,24,10,0
T5TOR0415,726.0,726.0,24,10,0
T5TOR0615,726.0,726.0,24,10,0
T5TOR1515,726.0,726.0,24,10,0
T5TOR1615,726.0,726.0,24,10,0
T5TOR1915,726.0,726.0,24,10,0
T5ANA0128,727.0,727.0,24,4,0
T5ANA0228,727.0,727.0,24,4,0
T5ANA0528,727.0,727.0,24,4,0
T5ANA1428,727.0,727.0,24,4,0
T5ANA1728,727.0,727.0,24,4,0
T5ANA1828,727.0,727.0,24,4,0
T6ANA0311,728.0,728.0,24,4,0
T6ANA0411,728.0,728.0,24,4,0
T6ANA0611,728.0,728.0,24,4,0
T6ANA1511,728.0,728.0,24,4,0
T6ANA1611,728.0,728.0,24,4,0
T6ANA1911,728.0,728.0,24,4,0
T6TOR0115,733.0,733.0,24,8,0
T6TOR0215,733.0,733.0,24,8,0
T6TOR0515,733.0,733.0,24,8,0
T6TOR1415,733.0,733.0,24,8,0
T6TOR1715,733.0,733.0,24,7,0
T6TOR1815,733.0,733.0,24,7,0
T6TOR0312,737.0,737.0,24,8,0
T6TOR0412,737.0,737.0,24,8,0
T6TOR0612,737.0,737.0,24,8,0
T6TOR1512,737.0,737.0,24,8,0
T6TOR1612,737.0,737.0,24,8,0
T6TOR1912,737.0,737.0,24,7,0
T5TOR0129,741.0,741.0,24,10,0
T5TOR0229,741.0,741.0,24,10,0
T5TOR0529,741.0,741.0,24,10,0
T5TOR1429,741.0,741.0,24,10,0
T5TOR1729,741.0,741.0,24,10,0
T5TOR1829,741.0,741.0,24,10,0
T5ANA0129,743.0,743.0,24,4,0
T5ANA0229,743.0,743.0,24,4,0
T5ANA0529,743.0,743.0,24,4,0
T5ANA1429,743.0,743.0,24,4,0
T5ANA1729,743.0,743.0,24,4,0
T5ANA1829,743.0,743.0,24,4,0
T5ANA0316,747.0,747.0,24,4,0
T5ANA0416,747.0,747.0,24,4,0
T5ANA0616,747.0,747.0,24,4,0
T5ANA1516,747.0,747.0,24,4,0
T5ANA1616,747.0,747.0,24,4,0
T5ANA1916,747.0,747.0,24,4,0
T6ANA0115,752.0,752.0,24,4,0
T6ANA0215,752.0,752.0,24,4,0
T6ANA0515,752.0,752.0,24,4,0
T6ANA1415,752.0,752.0,24,4,0
T6ANA1715,752.0,752.0,24,4,0
T6ANA1815,752.0,752.0,24,4,0
T5TOR0316,756.0,756.0,24,10,0
T5TOR0416,756.0,756.0,24,10,0
T5TOR0616,756.0,756.0,24,10,0
T5TOR1516,756.0,756.0,24,10,0
T5TOR1616,756.0,756.0,24,10,0
T5TOR1916,756.0,756.0,24,10,0
T5TOR0130,757.0,757.0,24,10,0
T5TOR0230,757.0,757.0,24,10,0
T5TOR0530,757.0,757.0,24,10,0
T5TOR1430,757.0,757.0,24,10,0
T5TOR1730,757.0,757.0,24,10,0
T5TOR1830,757.0,757.0,24,10,0
T5ANA0130,759.0,759.0,24,4,0
T5ANA0230,759.0,759.0,24,4,0
T5ANA0530,759.0,759.0,24,4,0
T5ANA1430,759.0,759.0,24,4,0
T5ANA1730,759.0,759.0,24,4,0
T5ANA1830,759.0,759.0,24,4,0
T6ANA0312,759.0,759.0,24,4,0
T6ANA0412,759.0,759.0,24,4,0
T6ANA0612,759.0,759.0,24,4,0
T6ANA1512,759.0,759.0,24,4,0
T6ANA1612,759.0,759.0,24,4,0
T6ANA1912,759.0,759.0,24,4,0
T6TOR0116,764.0,764.0,24,8,0
T6TOR0216,764.0,764.0,24,8,0
T6TOR0516,764.0,764.0,24,8,0
T6TOR1416,764.0,764.0,24,8,0
T6TOR1716,764.0,764.0,24,7,0
T6TOR1816,764.0,764.0,24,7,0
T6TOR0313,767.0,767.0,24,8,0
T6TOR0413,767.0,767.0,24,8,0
T6TOR0613,767.0,767.0,24,8,0
T6TOR1513,767.0,767.0,24,8,0
T6TOR1613,767.0,767.0,24,8,0
T6TOR1913,767.0,767.0,24,7,0
T5TOR0131,774.0,774.0,24,10,0
T5TOR0231,774.0,774.0,24,10,0
T5TOR0531,774.0,774.0,24,10,0
T5TOR1431,774.0,774.0,24,10,0
T5TOR1731,774.0,774.0,24,10,0
T5TOR1831,774.0,774.0,24,10,0
T5ANA0131,775.0,775.0,24,4,0
T5ANA0231,775.0,775.0,24,4,0
T5ANA0531,775.0,775.0,24,4,0
T5ANA1431,775.0,775.0,24,4,0
T5ANA1731,775.0,775.0,24,4,0
T5ANA1831,775.0,775.0,24,4,0
T5ANA0317,778.0,778.0,24,4,0
T5ANA0417,778.0,778.0,24,4,0
T5ANA0617,778.0,778.0,24,4,0
T5ANA1517,778.0,778.0,24,4,0
T5ANA1617,778.0,778.0,24,4,0
T5ANA1917,778.0,778.0,24,4,0
T5TOR0132,782.0,782.0,24,10,0
T5TOR0232,782.0,782.0,24,10,0
T5TOR0532,782.0,782.0,24,10,0
T5TOR1432,782.0,782.0,24,10,0
T5TOR1732,782.0,782.0,24,10,0
T5TOR1832,782.0,782.0,24,10,0
